"periodo","departamento","codigo_departamento","puntaje_ingles","max_p_ingles","min_p_ingles","std_ingles","puntaje_mate","max_p_mate","min_p_mate","std_mate","puntaje_soc","max_p_soc","min_p_soc","std_soc","puntaje_nat","max_p_nat","min_p_nat","std_nat","puntaje_lec","max_p_lec","min_p_lec","std_lec","puntaje_global","max_p_global","min_p_global","std_global"
"20224","VICHADA","99","42.05328596802842","73.0","0.0","9.21220460244239","43.533661740558294","74.0","18.0","10.849653042047752","41.407224958949094","72","20","10.289403745277415","43.60755336617406","72","24","8.467949653271805","46.42692939244663","72","25","9.981330012660303","217.90968801313628","344","137","43.50615579637751"
"20194","CAUCA","19","43.42325881341358","100.0","0.0","10.653925611232753","46.87503578585743","100.0","0.0","11.48984733626266","42.65466647580876","100","0","11.141166729214833","45.16010592613799","100","0","10.074783333121136","48.51087890065846","80","0","10.152772640259471","228.0799456054967","407","0","47.51061503132546"
"20152","CHOCO","27","46.21923551171393","97.0","0.0","7.3562209112584345","41.974599260172624","93.0","7.0","9.105265879154388","43.15265104808878","84","0","9.989961772271887","42.819235511713934","83","0","7.8408959715976625","43.67644882860666","80","0","8.083760769308729","215.79975339087545","383","77","35.45424937375611"
"20191","VALLE","76","64.34078212290503","100.0","0.0","13.118034347896188","60.771709113224915","100.0","19.0","11.376953134742097","57.668916845658174","100","20","12.201579892476081","58.85133476526542","100","24","10.735431645601953","61.102638846271866","100","24","9.636896631084214","297.6928505676588","468","31","56.09017636845798"
"20194","PUTUMAYO","86","44.80876888778796","100.0","0.0","10.628839112519056","49.26306663363884","100.0","18.0","11.164264795848784","44.06068863017092","80","0","11.029302673988402","46.969284121872676","78","20","10.000250105024389","49.93559573941045","80","23","9.96768288353432","236.7275204359673","393","108","46.55204448680041"
"20211","ANTIOQUIA","5","76.22626582278481","100.0","21.0","17.490619808327654","63.018957345971565","100.0","22.0","13.47910786777643","58.87361769352291","100","22","12.360352180951594","58.20695102685624","100","27","11.387721667275324","62.33649289099526","100","28","10.761167809184725","309.0331753554502","429","145","56.39003389758498"
"20172","PUTUMAYO","86","46.86268656716418","86.0","0.0","10.205939692127751","48.42962112514351","100.0","20.0","12.154260165233582","48.47324913892078","79","23","10.158184274055994","50.013547646383465","100","26","9.606762956804797","51.14029850746269","100","27","9.20831839205947","246.55453501722158","413","149","45.68580107963386"
"20172","ARAUCA","81","47.47364953886693","83.0","25.0","9.797065962345396","50.2131093544137","85.0","18.0","11.530992808048802","49.73451910408432","100","21","10.370246731131537","51.16172595520422","79","26","9.503551621823489","52.50098814229249","100","0","9.409921453339248","253.2005928853755","415","116","45.08005998825404"
"20172","GUAINIA","94","48.07017543859649","81.0","27.0","9.441887456203105","47.80263157894737","100.0","22.0","12.513273731362345","49.51315789473684","77","21","9.5019034787485","50.53508771929825","77","29","8.943956514991065","51.39035087719298","100","30","9.555370464935297","248.31578947368422","403","148","44.78501082424979"
"20194","AMAZONAS","91","42.67436208991494","82.0","22.0","10.390826503637218","42.41676792223572","81.0","19.0","10.842113579581751","40.25273390036452","75","20","10.084110185610374","41.95747266099635","72","21","9.065081242039922","45.72904009720535","78","0","9.832059460873916","212.9611178614824","361","100","44.310739650275416"
"20211","CESAR","20","56.1551724137931","100.0","23.0","23.51377152381903","51.491379310344826","100.0","19.0","18.94591647623407","49.91379310344828","82","18","18.052372584290378","50.310344827586206","100","24","16.205964437771698","53.922413793103445","100","30","16.778946882053255","258.8965517241379","428","136","85.88155436012057"
"20181","CALDAS","17","65.08130081300813","100.0","23.0","18.372960516517377","57.78252032520325","84.0","21.0","14.783001307151531","57.587044534412954","100","24","14.289654769733765","57.61336032388664","100","27","14.155694087364823","60.22672064777328","82","30","11.831354438301851","293.3663967611336","433","46","68.06369588956011"
"20181","HUILA","41","42.11702127659574","75.0","22.0","9.74939356589774","43.07446808510638","68.0","22.0","10.186686822696654","43.851063829787236","71","22","10.335196620223424","44.08510638297872","68","29","8.615639161467012","49.170212765957444","72","30","9.73369968879579","224.11702127659575","333","148","40.847699395076226"
"20211","META","50","41.607142857142854","65.0","23.0","9.681365398477425","46.464285714285715","65.0","26.0","9.07777972061917","42.142857142857146","61","26","9.648313173293408","43.857142857142854","60","28","9.046031606770331","48.535714285714285","68","29","9.897557285090105","224.85714285714286","311","150","42.60821889565811"
"20142","NORTE SANTANDER","54","49.6323698682696","100.0","0.0","8.932665391215","51.022125591507866","100.0","0.0","10.332937965202891","49.81455429083003","100","0","9.896956495307732","50.52436372937716","100","0","10.02883932985096","50.096367821972116","100","0","9.805428754303383","251.54310014068295","440","0","42.86560723161086"
"20172","CORDOBA","23","47.2359070807706","100.0","0.0","10.36899077366758","47.691556956234436","100.0","18.0","11.5038414283801","48.364865551771466","100","18","10.757788904611134","50.182026127179384","100","25","9.634989348502623","51.17928124841153","100","26","9.465881980417064","245.95831850759924","471","131","45.91149732561954"
"20194","CUNDINAMARCA","25","50.44141542281843","100.0","0.0","11.914846359300888","52.70109854516991","100.0","16.0","11.228894549521593","47.78811843774461","100","18","11.666731712191405","49.72441901265891","100","0","10.002008406112113","53.551593835191234","100","0","9.926936112397394","254.51458878782154","435","67","48.04709092126949"
"20194","CHOCO","27","39.479072630283135","82.0","0.0","9.85347005612623","40.84407057858022","81.0","0.0","10.68549712953248","37.53016003282725","80","0","9.94097762338202","38.815962248666395","76","0","8.809206388340433","43.62105047189167","79","0","9.930703577541998","200.73081657775953","380","55","42.68291576394758"
"20181","CUNDINAMARCA","25","69.13576779026218","100.0","0.0","17.66856756460266","60.741573033707866","100.0","21.0","13.253206024829767","59.95552434456929","100","22","12.661634592129333","59.9625468164794","100","26","11.953089490105182","62.09597378277154","100","25","11.00409388103527","306.71535580524346","428","146","58.457842999181075"
"20224","ANTIOQUIA","5","49.097923464026984","100.0","0.0","13.394981360337797","49.23679593274664","100.0","0.0","12.298763784027663","47.25099816255198","100","17","11.78990601977546","47.83244684525372","100","0","10.26050484447251","52.42360775320172","100","0","10.853041836329254","245.89590097122252","477","100","51.5938479115272"
"20151","CASANARE","85","45.77215189873418","61.0","33.0","5.615795870460592","45.9746835443038","64.0","17.0","8.42915374823549","45.392405063291136","78","15","11.956564253868965","44.075949367088604","68","21","11.031158843625672","44.35443037974684","61","23","7.803743307366687","225.0379746835443","328","147","39.6644396179308"
"20151","BOYACA","15","46.541806020066886","82.0","33.0","6.528776626912938","47.852842809364546","79.0","25.0","8.62910734486296","48.936454849498325","77","23","10.57028134878243","48.67892976588629","75","19","10.68448936284346","48.43478260869565","77","30","7.773530690676608","241.64214046822744","350","168","38.03798476964713"
"20152","BOLIVAR","13","47.896035170560936","100.0","0.0","9.918266580463973","46.43511512488813","100.0","0.0","11.536179557327559","45.70234317793508","100","0","11.184825578365514","46.36616223252786","100","0","9.731790627629856","46.65173704336507","94","0","9.262797584811999","231.94304775852248","460","0","45.58221433825655"
"20194","MAGDALENA","47","42.397362557957486","100.0","0.0","11.07601717285843","45.26144026974952","100.0","15.0","10.995404528692244","41.38764450867052","100","16","10.847263469287167","43.36723265895954","100","0","9.654408416231913","47.925457610789984","100","0","10.10981020210442","221.62192919075144","425","46","45.98394047357804"
"20142","CHOCO","27","45.20611082340756","100.0","6.0","6.324963507670726","43.73537027446919","92.0","0.0","7.858690272553325","44.686949766960126","81","0","9.024191526309194","42.98135680994304","88","0","7.824093273870615","43.21957534955981","84","0","8.861649211949896","218.86742620403936","434","42","32.74250319883288"
"20142","HUILA","41","49.17816419612315","100.0","0.0","8.606369866222803","50.0340707020414","100.0","7.0","9.590493734755158","49.46888114375133","100","1","9.67455612639343","50.082793939825024","98","0","9.530169494369453","49.30208407425848","100","0","9.40421853672976","247.99118002702895","433","41","41.10781595774357"
"20161","RISARALDA","66","82.53900709219859","100.0","49.0","11.244374930538415","73.72340425531915","100.0","34.0","15.439331213762712","67.40425531914893","89","35","9.839409624714175","69.06382978723404","100","42","10.196086620405922","63.666666666666664","83","40","7.624834112168949","347.7659574468085","443","210","45.836142678937236"
"20191","CAUCA","19","62.500860585197934","90.0","27.0","11.557297259643859","63.67814113597246","100.0","28.0","11.321844341682485","58.64027538726334","100","22","11.531801423106549","61.28915662650602","100","29","10.480640748274475","62.35628227194492","83","30","9.173166411699773","307.85886402753874","417","159","47.80117634626424"
"20224","AMAZONAS","91","43.386243386243386","100.0","0.0","10.342462697740743","42.18104495747266","79.0","20.0","10.59253762107573","41.7910085054678","79","21","9.600915195923758","42.443499392466585","80","25","8.189482670439087","46.036452004860266","77","26","9.721152097522504","215.50060753341432","390","132","42.47935668429467"
"20194","NARIÑO","52","47.14037677907045","100.0","0.0","11.944794824341228","50.718714935333374","100.0","15.0","12.268551765533035","45.62959900785449","100","17","11.910386503277275","48.528730880529146","100","0","11.149079772263406","51.24295753853422","100","0","10.539971859672368","244.42242957538534","452","95","51.973484910023515"
"20152","VALLE","76","49.11243590687177","100.0","0.0","9.378147435336622","48.516832021061354","100.0","0.0","10.804720968615081","49.08519610949955","100","0","10.542832394303774","49.10535553226239","96","0","9.320987694359431","49.4786339370597","100","0","8.9762184819784","244.00709358164931","457","0","45.38012595717886"
"20162","BOLIVAR","13","48.32158555729984","100.0","0.0","11.004287772661646","46.813625132368514","100.0","20.0","11.453522584002217","46.83052908185277","85","0","10.758332261991574","49.0121190728321","100","0","9.91538023806421","49.80413381966506","100","0","9.64792403566532","240.52515982272425","454","37","47.21003684424389"
"20152","CAQUETA","18","47.445834375781835","97.0","0.0","8.17723963410776","47.765824368276206","100.0","12.0","10.386654200832162","48.62672004003002","98","14","10.375013613601364","47.783837878408804","83","17","8.365721384077546","47.54966224668502","80","19","8.360906216659293","239.46810107580686","418","117","39.45685795094628"
"20171","BOGOTA","11","83.63201581027668","100.0","27.0","8.985256733140456","69.92371541501976","100.0","27.0","9.173868131529959","68.7494071146245","100","23","8.934078776609455","68.8308300395257","100","23","8.083921118322381","67.55731225296442","100","31","7.4013931586784265","349.5486166007905","476","145","35.03091624529139"
"20201","HUILA","41","44.417910447761194","60.0","25.0","9.097367674108785","45.701492537313435","65.0","19.0","9.602737812528028","41.32835820895522","74","21","10.539087505353573","43.3134328358209","64","25","8.350664925845964","48.776119402985074","67","27","8.637165808159997","223.77611940298507","335","157","39.06863459292152"
"20181","MAGDALENA","47","72.33513513513513","100.0","0.0","19.173864347870833","61.983783783783785","83.0","24.0","14.818641196463263","60.108108108108105","81","25","12.891655086055254","59.75135135135135","100","25","13.386512144806627","63.24864864864865","83","0","11.62749789950767","310.7891891891892","427","127","63.77639173989661"
"20151","SUCRE","70","42.36363636363637","53.0","27.0","5.4208192540686495","39.81818181818182","55.0","29.0","6.359367770585252","40.90909090909091","60","25","8.070576133969565","37.68181818181818","53","29","7.147336257964612","46.45454545454545","57","35","7.268505268015483","206.45454545454547","274","176","25.436620157199446"
"20151","BOGOTA","11","62.371466431095406","100.0","0.0","20.530792552177537","58.111012956419316","100.0","11.0","17.11337671321686","57.571849234393405","100","0","16.236313233270263","56.89325677267373","100","16","16.708002782098195","55.66548881036513","100","0","12.958458999217118","287.3402532391048","488","74","75.02455561766885"
"20161","SANTANDER","68","89.44186046511628","100.0","67.0","7.440290418500336","86.89922480620154","100.0","55.0","11.655098777761598","74.6124031007752","100","50","10.085811566812076","76.48837209302326","100","53","8.795521125008179","66.96899224806202","88","47","8.023342882349722","386.26356589147287","472","280","39.570648722381065"
"20151","CAQUETA","18","43.71212121212121","58.0","27.0","5.854032539173059","43.803030303030305","61.0","16.0","8.063630976312378","43.43939393939394","70","12","9.761980864367152","41.43939393939394","62","19","10.04930734372166","44.45454545454545","66","30","6.493030152358802","216.57575757575756","288","137","31.312843570876353"
"20194","META","50","48.16844877114587","100.0","0.0","11.62393823977998","51.56790616022981","100.0","17.0","11.23983520928449","46.27681136291095","100","18","11.545326198373836","48.5001595914459","100","19","10.0305283508394","52.560165975103736","100","0","9.979357199324026","248.03231726779444","467","102","47.5836706709343"
"20194","GUAVIARE","95","41.72852912142152","78.0","20.0","9.867284540633161","46.90128331688055","100.0","18.0","11.282768609170665","41.647581441263576","78","18","10.45045626386684","43.90720631786772","76","21","9.401721796282624","47.789733464955575","79","0","10.03914379449039","224.0335636722606","392","125","44.784067480344966"
"20151","CALDAS","17","59.992574257425744","100.0","0.0","18.733800460907883","55.56188118811881","100.0","11.0","17.07373099966366","55.15980629539951","100","11","16.476480205504682","53.98062953995157","87","19","16.86798002394342","53.898305084745765","93","18","12.753995073080947","270.9782082324455","458","32","81.18923125352927"
"20162","VAUPES","97","46.17333333333333","68.0","31.0","7.421916766230168","40.861333333333334","74.0","22.0","9.265944392785665","43.034666666666666","74","24","8.257317178570913","46.44","67","27","7.3670751856787655","44.885333333333335","71","28","8.00836283036779","219.936","340","157","33.97515858784943"
"20181","ATLANTICO","8","75.89193083573487","100.0","0.0","15.267000986581099","64.97334293948127","100.0","19.0","12.71647489415938","63.15994236311239","100","25","11.6692736990295","63.455331412103746","100","26","11.088040887335076","65.16210374639769","83","29","9.579573266993327","325.5619596541787","424","145","52.525213991766385"
"20211","NORTE SANTANDER","54","43.57575757575758","80.0","21.0","10.480840550643764","44.78787878787879","69.0","26.0","10.327729889090081","42.696969696969695","68","28","10.298573010888745","43.81818181818182","59","32","6.843096669489042","49.5","70","32","9.021768545706973","225.34848484848484","323","163","39.12917165737188"
"20211","PUTUMAYO","86","41.9","59.0","27.0","9.022385952499597","44.53333333333333","70.0","26.0","10.950463171855377","40.36666666666667","68","26","10.775077672600542","44.2","59","32","7.871379846612356","46.53333333333333","65","30","9.902049015867558","218.8","324","150","42.19119045161132"
"20151","CHOCO","27","42.333333333333336","49.0","37.0","4.123105625617661","43.0","56.0","28.0","9.137833441248533","37.0","50","29","6.363961030678928","33.333333333333336","48","22","8.660254037844387","42.44444444444444","55","33","6.85768020381366","195.88888888888889","237","165","26.862820237479"
"20172","CALDAS","17","49.16731480603244","100.0","0.0","10.614182337487515","49.53381390496064","100.0","18.0","11.623944171459316","50.402785673678224","100","18","10.43911634259946","51.46560545764639","100","0","9.535711006566371","53.00748531362517","100","0","9.327132222454074","254.57968542732613","434","37","46.126695982956996"
"20152","RISARALDA","66","51.548069498069495","100.0","0.0","10.957729122890655","50.65907335907336","100.0","12.0","11.274013198424402","50.92876447876448","98","4","10.467577254874591","51.120559845559846","96","7","9.451459769811972","50.7534749034749","100","0","8.894737779191837","254.59247104247103","476","87","43.89697304999685"
"20151","NARIÑO","52","51.67132867132867","100.0","28.0","12.331427037045431","51.753846153846155","100.0","21.0","13.164371157009038","52.816783216783215","100","6","13.424182713095195","53.27412587412587","100","17","14.729791803238992","51.83916083916084","85","26","10.746278327600796","261.806993006993","435","143","58.263207529191064"
"20224","CAUCA","19","44.67066236360842","100.0","0.0","10.78189042656045","46.66360588835447","100.0","16.0","11.722238118522972","44.016251275324294","100","19","11.012692971130024","46.02915026963999","100","25","9.44671445218135","48.76366418889375","100","0","10.406834032622937","231.1072001166011","450","88","47.69798745656376"
"20224","SUCRE","70","46.110199296600236","100.0","0.0","11.700009910392515","47.79728644113184","100.0","15.0","12.252198587623223","44.60546282245827","100","19","11.622870073324236","47.37061501383558","100","25","10.420737082595014","49.89092207444435","100","0","10.795465944596538","236.56618762831386","454","114","51.09001527217351"
"20161","CORDOBA","23","77.94117647058823","97.0","66.0","8.728334522084483","67.52941176470588","100.0","52.0","12.860392913218202","64.58823529411765","85","51","8.299539321021165","66.05882352941177","93","52","10.615263705128186","61.588235294117645","72","51","5.906128422340346","329.7647058823529","441","285","40.49618718435834"
"20211","HUILA","41","45.375","70.0","27.0","12.769103335786738","46.0","75.0","30.0","12.909944487358056","46.25","75","27","12.583057392117917","46.0","78","32","11.781341180018513","49.0","71","36","10.198039027185569","233.375","371","167","55.418258122511695"
"20194","HUILA","41","48.075720048121156","100.0","0.0","11.594211671346953","51.72389430549668","100.0","0.0","11.829504942882828","46.89197400028261","100","17","12.152973422537283","49.585912109650984","100","0","10.760189664901953","52.46820686731666","100","0","10.269688701690265","249.67867740568036","442","21","51.09767700303591"
"20172","HUILA","41","48.50894243099143","100.0","0.0","10.775382739665352","49.61175836756684","100.0","19.0","12.056169018730815","49.882820391945586","100","20","11.041610742965172","51.19502996834804","100","25","9.897076728790683","52.68987810626978","100","0","9.680117072268501","252.8376995083844","436","36","48.64649908648284"
"20211","CALDAS","17","70.86086956521739","100.0","26.0","18.30855716915181","61.896103896103895","100.0","20.0","13.972256126915049","59.42424242424242","100","21","13.724371252316434","58.64069264069264","81","30","11.799258909885438","61.515151515151516","100","31","11.416939544549576","305.8181818181818","471","134","61.09765396607387"
"20211","TOLIMA","73","47.206896551724135","84.0","25.0","13.248201221503736","46.0919540229885","72.0","25.0","10.352656308842883","45.160919540229884","74","27","10.434595370207827","44.93103448275862","72","25","8.463042917829831","49.35632183908046","78","30","9.006427951932704","232.19540229885058","373","139","42.512881517187395"
"20224","SAN ANDRES","88","55.82668977469671","100.0","29.0","13.38305286686268","46.559792027729635","100.0","17.0","12.616718707206008","44.67764298093587","79","22","12.333332351562955","45.20623916811092","81","26","10.352374233926362","50.68804159445407","80","26","11.310016551359412","237.3830155979203","409","143","52.40386818533087"
"20211","GUAVIARE","95","56.0","68.0","44.0","16.97056274847714","49.0","53.0","45.0","5.656854249492381","58.0","70","46","16.97056274847714","52.0","61","43","12.727922061357855","55.0","57","53","2.8284271247461903","268.5","304","233","50.204581464244875"
"20162","NARIÑO","52","51.799106873453624","100.0","0.0","11.053183078765382","51.00283628024863","100.0","0.0","12.621185326750911","50.08460563635266","85","0","11.028742234473608","53.245127029147305","100","0","10.281341955034618","52.323275601955224","100","0","9.98424592660923","258.3681733148271","424","12","50.02059851778691"
"20142","SANTANDER","68","50.852919410937616","100.0","0.0","10.65165942287859","52.32309627765855","100.0","0.0","11.023300061598956","51.231147783615775","100","0","10.283397826241908","52.208354917486865","100","0","10.808938216305458","51.46022348849256","100","0","10.37883304627307","258.66325020350774","472","0","46.54385823810973"
"20224","CASANARE","85","49.43426077468631","100.0","28.0","11.736978240953533","52.502984264785674","100.0","16.0","11.633875377573847","48.061493941038165","84","19","11.38502172751209","49.84554168927473","100","24","9.806079335452573","52.95369867968891","100","0","10.143121126571302","253.6290468439139","438","118","48.30559801417884"
"20172","CAQUETA","18","46.2861834388928","84.0","25.0","9.523130676410876","47.76730002345766","85.0","19.0","11.070538323676502","48.43912737508796","84","22","10.127020061434237","49.25850340136054","79","25","8.98610859284213","50.93901008679334","82","27","9.163719480723453","244.42247243725078","393","145","43.13226557826258"
"20191","CUNDINAMARCA","25","78.95833333333333","100.0","54.0","6.397593035094203","68.73563218390805","100.0","27.0","8.018804905829423","66.16666666666667","100","31","8.657401430012568","66.08764367816092","100","33","7.476163919935421","67.47126436781609","100","44","7.657922524541469","340.14080459770116","421","237","32.26143656788447"
"20201","CASANARE","85","47.375","78.0","0.0","22.55113237574937","45.0","57.0","20.0","11.807987611298184","40.25","56","29","9.808888097755306","42.875","58","28","9.657528521462266","46.75","62","28","10.152409988344077","220.0","283","121","50.897656415314735"
"20161","ATLANTICO","8","83.12049861495845","100.0","44.0","11.519898759746583","72.13019390581718","100.0","28.0","14.353365008373354","65.94875346260388","100","32","10.234904237011666","68.66759002770083","100","29","10.77562240844524","62.566481994459835","96","39","7.606051760940451","342.7049861495845","479","200","46.36914180935128"
"20194","VAUPES","97","41.48295454545455","73.0","23.0","8.058092374077656","42.21022727272727","72.0","20.0","9.87322819249921","39.50568181818182","74","22","9.98975131100157","41.42045454545455","68","23","8.223370354802283","44.76136363636363","80","25","9.539608907570647","209.6505681818182","353","138","40.155672179799964"
"20181","BOLIVAR","13","67.17021276595744","100.0","22.0","22.49935419703999","58.790273556231","85.0","22.0","17.67909479902022","58.87537993920973","100","25","15.638824672159595","59.088145896656535","100","25","16.757092034182538","60.80243161094225","84","30","13.080445055491403","299.90881458966567","427","147","77.96143637921271"
"20201","BOGOTÁ","11","68.42043876700916","100.0","0.0","20.05503161931874","60.42659279778393","100.0","0.0","14.508795233306994","57.00775623268698","100","0","14.24083107941731","57.031301939058174","100","0","13.025067619811466","60.0202216066482","100","0","12.218722532787721","296.8479224376731","479","14","64.55336568432637"
"20224","ARAUCA","81","46.37170554377462","100.0","0.0","11.26202388704425","49.709589867310015","100.0","0.0","11.419679905302184","45.64053075995175","80","0","10.946263952391071","47.64475271411339","81","0","9.299155503438486","50.836550060313634","100","0","10.039995573919448","241.4689384800965","409","28","46.36103036689623"
"20152","TOLIMA","73","49.22297138836773","100.0","0.0","9.592350856091128","48.61649859287054","100.0","12.0","10.955207212626783","49.15753986866792","100","0","10.73557800149864","49.371130393996246","100","8","9.28925622028597","48.80792682926829","93","0","8.826902351238767","245.0347091932458","460","50","43.20234953229262"
"20142","NARIÑO","52","49.18929897864438","100.0","0.0","8.27329914681305","49.80362116991643","100.0","0.0","10.078179264729897","49.80582636954503","93","0","9.747810371345986","50.54439415041783","95","0","10.004386590775205","48.76090993500464","100","0","9.66919903978253","248.43262534818942","435","0","42.14165087186425"
"20152","CAUCA","19","46.84615923254674","94.0","0.0","7.699944576876391","45.871927736152934","100.0","0.0","10.727059281480223","46.43918493102724","99","0","10.482997545687919","46.761921434073244","100","0","8.736568454069968","46.28583432532736","100","0","8.372763400853247","231.89524543099222","450","12","40.43825158161422"
"20201","NARIÑO","52","57.274226804123714","100.0","0.0","14.223462155616517","57.10288065843621","100.0","21.0","12.701721286639076","53.934156378600825","100","23","13.65720934227759","54.858024691358025","100","23","12.026363111862125","57.75308641975309","81","22","10.98756282558259","280.06378600823047","455","139","57.16157282206514"
"20201","META","50","41.1937984496124","69.0","21.0","9.520600623926521","43.29457364341085","65.0","22.0","9.4896350535525","40.04651162790697","69","20","9.285287812848981","41.81395348837209","65","24","7.4747151302955865","46.286821705426355","67","29","9.256073849142258","213.65891472868216","325","139","35.78745767637015"
"20151","GUAVIARE","95","42.875","49.0","40.0","3.603074084326169","44.25","52.0","26.0","8.843884085303566","41.125","51","21","9.642724866817618","43.875","57","36","7.120142454433659","44.625","52","39","4.103569874424671","217.125","260","156","29.112773337979522"
"20162","CUNDINAMARCA","25","53.38567711899219","100.0","0.0","11.083799853426166","52.60095851020129","100.0","21.0","10.737223098334074","51.94613172668766","85","22","10.020815604941818","54.0942352457894","100","0","8.624119538764404","53.55944132548268","100","0","9.028527894963265","265.3743119266055","468","105","43.25339923705713"
"20151","CUNDINAMARCA","25","65.15776241357636","100.0","0.0","19.731362540241886","58.641734758013826","100.0","21.0","15.527856664272964","59.016970458830926","100","21","15.47594078784673","58.64550597108737","100","19","15.89046756237055","56.972972972972975","100","0","12.620484442800409","294.2237586423633","483","122","70.5105743527115"
"20142","QUINDIO","63","50.03723773794637","100.0","0.0","9.313945776137059","49.876198416006666","100.0","0.0","9.435297146277788","50.32708072808114","93","0","9.510344065389663","49.79824927052939","93","0","9.701342419420937","50.68070029178825","92","0","9.112631720569317","250.80450187578157","433","0","39.83482421725456"
"20211","MAGDALENA","47","84.63218390804597","100.0","38.0","10.593015406750101","66.71264367816092","100.0","24.0","12.606668635785132","64.37931034482759","80","27","10.806158213389192","60.747126436781606","79","25","9.917354287572024","66.3103448275862","100","37","10.522744297669211","330.39080459770116","425","172","47.876866366398964"
"20194","NORTE SANTANDER","54","49.25674913874099","100.0","0.0","11.925270211171938","53.47860945818979","100.0","17.0","11.560531925811864","47.356154087065455","100","18","12.156358916132683","50.41071093015972","100","21","10.513526805263359","53.4122142186032","100","0","10.16795969911458","255.08643908549953","445","130","49.717068969493255"
"20142","RISARALDA","66","50.6290353030017","100.0","0.0","9.936559402406676","50.218047951670755","99.0","0.0","9.55914039213253","50.69794223145176","88","0","9.361436707494173","50.71389465735322","96","0","9.532387095029517","51.14583726637719","100","0","9.336658798996675","253.44846139324144","440","0","40.342183552770294"
"20194","RISARALDA","66","50.294775076837105","100.0","0.0","12.376413831352844","51.14603706808233","100.0","17.0","11.537934146055175","47.303716121821736","100","18","11.644378092702585","48.92912359131974","100","20","10.311585273786278","52.9929216727205","100","0","10.127715440258541","250.54158517276707","445","80","49.20230036037549"
"20211","BOGOTÁ","11","76.58341013824885","100.0","0.0","15.826280184646464","66.21908560908254","100.0","17.0","13.176326652840064","62.790119668610004","100","18","12.382045580117444","61.89690088984351","100","25","10.915425733231295","64.71003375268488","100","25","10.682438011001855","324.37895059834307","479","144","54.673810890611485"
"20211","RISARALDA","66","72.50909090909092","100.0","25.0","15.463166105914246","61.527272727272724","100.0","25.0","13.069682643437297","58.75","81","22","13.048775725914119","58.43636363636364","100","30","11.616809795357016","61.56818181818182","80","26","11.372878350528666","305.1409090909091","417","152","58.01183282769323"
"20201","CESAR","20","50.351190476190474","100.0","23.0","19.551295921932503","46.73809523809524","79.0","17.0","14.993906185429541","44.470238095238095","100","21","15.49190462548124","45.142857142857146","80","26","13.396436077266374","50.154761904761905","81","25","13.472077175254938","234.54761904761904","401","133","68.79813476825177"
"20171","MAGDALENA","47","81.23595505617978","100.0","68.0","7.144645916396722","63.80898876404494","100.0","41.0","10.26011297617932","63.98876404494382","100","42","9.491017741698622","63.247191011235955","80","45","7.874413252133321","63.20224719101124","82","37","7.442476028728761","324.60674157303373","411","241","36.42352448422463"
"20224","QUINDIO","63","53.08222811671087","100.0","0.0","12.999770527408234","52.93209549071618","100.0","16.0","12.509194953375019","49.91812555260831","100","20","12.217334322973208","50.85870910698497","100","26","10.918698969743566","54.59823165340407","100","0","10.802442078208216","260.7711759504863","456","135","53.26351155049657"
"20211","BOYACA","15","47.140625","71.0","30.0","8.954678102569344","48.276923076923076","73.0","20.0","10.531956863974301","44.15384615384615","69","26","10.216761303782208","46.184615384615384","66","30","8.098789083275635","49.66153846153846","71","30","9.55457502174502","235.27692307692308","340","154","40.04158295303291"
"20142","BOGOTA","11","54.024348299319726","100.0","0.0","11.847802587744113","53.29157462922058","100.0","0.0","10.239559807507733","53.4665346405371","100","0","9.756535895487971","53.96006572289747","100","0","10.047428030295716","53.92001175177637","100","0","9.714031339115376","268.3792015320834","482","0","44.01510946006354"
"20142","CASANARE","85","48.70137319659308","100.0","24.0","7.902317391658573","49.959847036328874","99.0","16.0","9.343001485063262","49.825656179384666","87","10","9.611671932316401","49.80705718755432","86","17","9.190797779164061","49.19224752303146","92","0","9.18659313539272","248.0969928732835","434","75","38.91764931263173"
"20194","TOLIMA","73","47.048720773656505","100.0","0.0","11.698270442241084","49.36454890439466","100.0","17.0","11.281414516586686","45.254927163667524","100","18","11.509892563865488","47.274635818337615","100","20","9.95860662962231","51.12743297833272","100","23","10.07914414620944","240.81307381564451","435","123","48.14277486166277"
"20152","NARIÑO","52","49.6188936366786","100.0","0.0","9.543984602142423","50.71988682295877","100.0","0.0","12.952059941535166","49.7230049659314","100","0","11.369086217944457","50.60849982676984","100","0","10.417611467054003","49.34178311583324","100","0","9.26785046521678","250.3095045617277","471","6","48.37651592616066"
"20161","VALLE","76","63.64349090909091","100.0","0.0","15.191748887064518","62.040237371544364","100.0","15.0","15.150293262208091","59.798089448545376","100","19","11.799419810827004","61.13446229555652","100","1","11.393727922710617","57.88276161528441","100","23","8.352149508083665","301.4216239687364","483","32","55.63895942271564"
"20201","CAUCA","19","59.24932249322493","100.0","24.0","14.482484843675193","58.25169147496617","100.0","17.0","14.229306059294444","54.2489851150203","100","18","13.808611798755196","55.963464140730714","100","24","12.303524377295709","58.970230040595396","100","28","11.677076950109182","285.1826792963464","443","133","60.54461879389748"
"20181","ANTIOQUIA","5","65.63086419753087","100.0","0.0","20.685791013144346","57.11234567901234","100.0","18.0","16.23171376851926","56.12222222222222","84","21","13.651214291659656","56.574691358024694","100","27","14.369301106744235","59.26728395061728","82","26","11.809358263158758","289.58086419753084","428","142","68.02645638914005"
